Enrollment_ID,Employee_ID,Date,Course,Assessment_ID,Status,Sys
104-1043,386160,2020-03-08,104,P58023,,
901-316,386260,2019-09-26,901,S63076,,
904-208,386342,2021-04-20,904,S40058,,
102-1443,386420,2021-12-11,102,P80207,DNL,
901-1495,386420,2022-04-24,901,S22040,PPE,
104-812,386457,2019-12-19,104,A52831,PPE,
991-603,386457,2020-03-27,991,X17677,,
901-1522,386471,2022-05-14,901,A59570,,A
991-1835,386471,2022-09-26,991,X33947,DNL,
901-545,386500,2020-03-12,901,D36111,PPD,
901-732,386539,2020-07-23,901,X50735,,
102-933,386539,2020-11-07,102,P97483,DNL,
901-79,386622,2019-03-28,901,A53943,,
991-239,386622,2019-09-26,991,X85974,,
901-1379,386643,2021-12-28,901,P63828,,
992-12,386719,2021-01-13,992,X37621,,
105-47,386719,2021-02-04,105,A45035,DNL,
101-755,386726,2019-10-13,101,S89903,,
991-471,386726,2020-01-24,991,X47424,,
104-538,386811,2019-09-26,104,X96771,EXT,
101-1184,386811,2020-03-15,101,A49879,,A
901-373,386854,2019-11-11,901,X52021,,A
104-1186,386854,2020-04-23,104,A76183,,
991-884,386854,2020-07-27,991,S30828,,
104-673,386872,2019-11-05,104,P93668,,
902-1246,386895,2020-11-08,902,X13000,,
105-55,386895,2021-02-12,105,D85200,,X
992-95,386895,2021-05-09,992,A82828,,
101-1458,386941,2020-06-11,101,P73004,PPD,
104-1940,386941,2020-12-15,104,A37766,,A
102-624,387220,2020-04-22,102,D47121,PPD,
991-1107,387220,2020-11-15,991,A91673,,
901-135,387256,2019-05-19,901,S89797,,X
101-876,387256,2019-11-23,101,X71020,,X
103-857,387274,2022-07-12,103,A98318,EXT,
105-840,387274,2022-12-14,105,S47648,,
992-695,387274,2023-08-03,992,A82782,,
101-1813,387302,2020-10-11,101,S93195,,
991-1253,387302,2021-02-13,991,X92695,,
101-3197,387322,2022-05-25,101,S84681,,A
103-1065,387322,2022-11-27,103,P49863,,X
991-1804,387374,2022-08-27,991,S73880,,
901-847,387480,2020-09-26,901,P94294,,
992-108,387480,2021-05-22,992,A55258,,
102-732,387522,2020-07-06,102,D93375,PPD,
901-829,387530,2020-09-12,901,D89190,EXT,X
103-244,387646,2021-06-06,103,S59256,,
104-2513,387646,2021-11-29,104,D98850,EXT,
992-228,387723,2021-09-19,992,X91275,,X
105-509,387723,2022-03-11,105,S54262,,
103-883,387723,2022-07-29,103,A17139,,
101-448,387727,2019-07-01,101,S84677,PPE,
902-417,387727,2019-09-19,902,D24027,PPE,
992-192,387766,2021-08-11,992,A34936,,
904-619,387766,2022-01-01,904,X89349,DNL,
901-323,387826,2019-09-29,901,X99296,,
991-438,387826,2020-01-10,991,D10760,,
104-1325,387826,2020-06-08,104,P12578,,A
104-730,387829,2019-11-27,104,A14615,DNL,
101-1311,387829,2020-04-24,101,D53720,,X
901-1405,387868,2022-01-26,901,P44280,,
105-701,387868,2022-08-24,105,A22684,,
103-454,387888,2021-10-14,103,S46280,,X
101-2947,387904,2022-02-07,101,S32941,EXT,
991-1726,387904,2022-06-19,991,P58733,,
101-2756,387996,2021-11-05,101,A96406,EXT,
101-3338,388135,2022-07-23,101,S11915,,
101-2130,388241,2021-02-04,101,P27135,,X
101-387,388245,2019-06-08,101,P60082,PPE,
103-150,388295,2021-04-10,103,X51752,PPD,
104-2291,388295,2021-07-22,104,A59597,,
992-244,388317,2021-10-05,992,D49219,,
902-2032,388317,2022-06-25,902,P76336,,
101-136,388360,2019-02-24,101,X92845,PPD,
902-313,388360,2019-07-24,902,D28775,,
902-131,388385,2019-04-03,902,P55938,,
991-221,388385,2019-09-15,991,D62274,,
101-36,388389,2019-01-17,101,S11170,,X
902-1090,388481,2020-08-27,902,A87139,,
104-2097,388481,2021-03-23,104,X99313,,
991-1427,388481,2021-08-24,991,S62030,,X
103-77,388572,2021-02-20,103,A61109,DNL,
902-1652,388572,2021-09-02,902,D31523,,
105-371,388572,2021-11-11,105,D85117,,
102-1627,388640,2022-04-23,102,S22696,EXT,
991-33,388815,2019-04-05,991,A30255,,
104-332,388815,2019-07-15,104,A25528,PPD,
101-496,388884,2019-07-17,101,P36825,EXT,A
991-397,388884,2019-12-18,991,A26492,PPE,
901-1008,388904,2021-01-10,901,D76458,PPD,X
103-256,388904,2021-06-12,103,D26852,EXT,
901-1648,388941,2022-08-29,901,S68652,,
104-3078,388941,2022-12-08,104,P15227,DNL,
105-958,388941,2023-05-29,105,S56017,,
104-1545,388974,2020-08-16,104,S11556,,
902-1257,388974,2020-11-18,902,X60464,,
101-2522,389028,2021-07-31,101,D90678,PPE,
103-359,389028,2021-08-18,103,S70821,,
101-532,389080,2019-07-30,101,A22282,,
104-992,389080,2020-02-20,104,A52327,,A
991-788,389080,2020-06-18,991,D91736,EXT,
902-565,389235,2019-12-03,902,A21119,EXT,
991-527,389235,2020-02-22,991,P37218,,
102-194,389289,2019-07-10,102,A74951,DNL,
104-2293,389380,2021-07-24,104,D45971,,X
992-308,389380,2021-12-29,992,X36486,,
103-879,389380,2022-07-28,103,D91812,PPD,
902-1208,389406,2020-10-20,902,X67343,,
105-33,389406,2021-01-24,105,S17830,,
904-631,389675,2022-01-08,904,A83997,,X
901-675,389776,2020-06-13,901,X24502,,
104-1927,389776,2020-12-09,104,A12908,PPE,
101-296,389857,2019-05-01,101,A41366,,
991-242,389857,2019-10-02,991,X63042,,
901-1672,389872,2022-09-17,901,P10917,,A
991-1996,389872,2023-05-01,991,X36480,,
992-697,389872,2023-08-22,992,A83880,,
901-879,389922,2020-10-15,901,S70280,PPE,X
904-185,389922,2021-04-07,904,D56944,EXT,
101-3121,389971,2022-04-22,101,P11352,,
901-1681,390032,2022-09-25,901,P72266,EXT,
992-621,390032,2023-01-10,992,D40003,,
101-78,390167,2019-02-02,101,P30455,,
101-3526,390197,2022-10-15,101,X96814,,
103-1148,390197,2023-03-01,103,X25985,DNL,
101-1981,390209,2020-12-01,101,A51641,EXT,
102-1181,390209,2021-05-08,102,P23834,,
102-80,390254,2019-03-28,102,D63034,PPD,A
104-466,390254,2019-09-03,104,P25037,EXT,
101-1444,390292,2020-06-08,101,D67528,DNL,
101-3083,390384,2022-04-05,101,A41347,PPD,
104-74,390522,2019-03-08,104,A38908,,
991-279,390522,2019-10-18,991,A87412,DNL,
104-1093,390589,2020-03-19,104,S85653,DNL,
104-41,390597,2019-02-17,104,X66818,PPE,
901-880,390675,2020-10-15,901,D41436,PPD,
101-1607,390911,2020-07-26,101,S69228,,A
991-1216,390911,2021-01-03,991,D50379,DNL,
902-1712,391043,2021-10-17,902,D45751,,
103-783,391043,2022-05-22,103,P70158,EXT,
101-3455,391046,2022-09-14,101,X27758,DNL,
104-3182,391046,2023-04-25,104,D98016,,
101-1345,391061,2020-05-07,101,S28394,PPD,
102-1356,391091,2021-09-24,102,X15684,,
104-92,391123,2019-03-21,104,X88931,PPE,
991-195,391123,2019-09-01,991,A56648,PPE,
902-978,391136,2020-06-26,902,A43377,,
102-1041,391136,2021-01-11,102,A12877,,X
901-3,391453,2019-01-03,901,S74804,,
104-93,391475,2019-03-21,104,P50357,,
992-254,391660,2021-10-21,992,X75982,DNL,
104-2634,391660,2022-02-28,104,X47142,,
105-654,391660,2022-07-13,105,P90464,EXT,
101-1428,391696,2020-06-02,101,P34409,,A
104-1576,391696,2020-08-23,104,X93129,EXT,
901-201,391784,2019-07-01,901,X86214,,
101-884,391784,2019-11-26,101,X21958,,
902-812,391784,2020-04-17,902,D83461,EXT,
991-405,391869,2019-12-24,991,X66327,,
102-622,391869,2020-04-20,102,X43615,,
902-2137,391883,2022-09-18,902,S28380,,
904-1241,391883,2023-04-01,904,P16373,,
991-2018,391883,2023-07-21,991,S69778,PPE,
904-237,392004,2021-05-05,904,X33610,DNL,
102-734,392139,2020-07-07,102,X15001,,
102-182,392162,2019-07-01,102,A31624,PPE,
902-307,392168,2019-07-18,902,P41786,,
104-694,392168,2019-11-11,104,X86868,,A
101-2153,392180,2021-02-13,101,D31969,,
102-1286,392180,2021-07-31,102,P41146,,
902-1331,392188,2020-12-28,902,P41520,PPD,
104-2216,392188,2021-06-18,104,S71402,,X
103-668,392188,2022-02-26,103,D84014,,
901-1043,392229,2021-02-14,901,X14158,EXT,A
104-2006,392463,2021-01-16,104,A72964,,X
103-217,392463,2021-05-25,103,S73298,DNL,
901-155,392490,2019-05-30,901,D33911,DNL,
902-517,392490,2019-11-11,902,P58317,PPD,
901-214,392502,2019-07-07,901,X64117,EXT,
104-522,392858,2019-09-19,104,S99756,,
102-496,392858,2020-02-02,102,S50865,,
901-1617,392895,2022-07-26,901,D87628,PPE,
103-1119,392895,2023-01-24,103,S43624,,
101-487,392995,2019-07-14,101,S42159,PPE,A
104-2631,393026,2022-02-23,104,A64642,,
102-254,393065,2019-08-30,102,X99265,PPD,
101-2536,393327,2021-08-06,101,S13407,PPE,
902-2219,393393,2022-11-20,902,X79825,,
991-1975,393393,2023-03-17,991,A61172,,
904-1061,393403,2022-10-16,904,A33223,,
103-1146,393403,2023-02-27,103,P66280,,
101-878,393479,2019-11-24,101,X91231,,
104-1265,393479,2020-05-18,104,X18197,,
901-892,393479,2020-10-24,901,D50766,DNL,A
104-363,393517,2019-07-27,104,X18682,,
991-269,393517,2019-10-15,991,S48027,PPE,
902-682,393517,2020-02-14,902,P32980,,X
101-2644,393525,2021-09-17,101,D94449,,
992-330,393525,2022-01-21,992,X31700,PPE,A
102-1208,393537,2021-06-02,102,P93924,,
101-2771,393537,2021-11-14,101,D10448,PPE,
902-13,393549,2019-01-10,902,P10817,PPD,
104-204,393549,2019-05-25,104,D59351,,X
102-385,393549,2019-11-19,102,S43118,PPD,
104-2655,393576,2022-03-11,104,D27559,PPD,
105-717,393576,2022-09-11,105,S18491,PPD,
102-1911,393576,2023-01-18,102,P37684,,
901-1222,393582,2021-07-26,901,P79903,DNL,
104-2526,393582,2021-12-08,104,X79655,,
902-1966,393582,2022-05-13,902,X90943,,
904-1157,393582,2022-12-15,904,P59433,,
904-273,394027,2021-05-30,904,X48088,PPE,X
101-2802,394027,2021-11-24,101,A28931,PPE,
101-1240,394137,2020-04-01,101,A48523,,
101-2065,394193,2020-12-31,101,P42851,,
103-177,394193,2021-05-03,103,A27086,EXT,
901-1146,394197,2021-05-22,901,S27338,,A
102-262,394422,2019-09-08,102,P37083,EXT,A
902-59,394435,2019-02-08,902,S85756,PPE,
104-207,394435,2019-05-29,104,P70770,,X
901-1552,394436,2022-06-03,901,D14314,,
101-3394,394436,2022-08-15,101,S50193,PPE,
902-1392,394520,2021-02-08,902,P75043,DNL,
104-2088,394520,2021-03-19,104,S83883,,
991-1403,394520,2021-08-03,991,X70556,,
101-2873,394796,2021-12-30,101,A24082,,
103-770,394796,2022-05-15,103,A32954,,A
101-2336,394825,2021-04-25,101,X91074,PPE,
904-503,394825,2021-10-10,904,A74806,,
101-258,394842,2019-04-14,101,D58635,EXT,
991-138,394920,2019-07-27,991,X51273,EXT,
902-406,394920,2019-09-16,902,A95988,,
102-568,394920,2020-03-16,102,S53874,,
103-546,394988,2021-12-06,103,X79613,PPD,
991-1683,394988,2022-05-12,991,P75885,DNL,
101-1059,395045,2020-01-30,101,X45209,,
991-633,395045,2020-04-11,991,P17739,,
104-1348,395045,2020-06-19,104,D65965,,
101-3232,395083,2022-06-06,101,X97318,,A
103-946,395083,2022-09-12,103,A60324,PPE,
991-2001,395083,2023-05-20,991,D52565,,
101-2670,395097,2021-09-29,101,D94787,DNL,
104-2670,395097,2022-03-21,104,X40178,,
101-1797,395197,2020-10-05,101,A88183,,
992-71,395197,2021-04-04,992,D19343,DNL,
904-332,395197,2021-07-01,904,A16482,,
101-1555,395233,2020-07-09,101,X19170,,
901-1423,395345,2022-02-11,901,X61516,,
991-1752,395345,2022-07-11,991,P18101,,
101-3040,395364,2022-03-22,101,A65201,,
991-1829,395364,2022-09-22,991,S13878,,
104-884,395514,2020-01-09,104,D70731,EXT,
102-659,395514,2020-05-18,102,P29543,,
103-655,395524,2022-02-15,103,X46344,DNL,
104-2931,395524,2022-09-09,104,S48486,,X
104-2491,395632,2021-11-15,104,P72766,PPD,
904-198,395636,2021-04-17,904,D44000,PPD,A
102-1684,395648,2022-06-19,102,P78615,PPD,
902-590,395780,2019-12-14,902,P95401,EXT,
104-1102,395780,2020-03-22,104,A52924,PPE,
101-1006,395826,2020-01-10,101,S33567,,
104-1276,395826,2020-05-20,104,S81607,PPD,
902-1474,395866,2021-04-05,902,A76804,,
103-408,395866,2021-09-15,103,A47713,,
901-116,395907,2019-04-26,901,D68880,,X
901-357,396083,2019-11-01,901,P48861,DNL,
904-403,396165,2021-08-11,904,D64926,EXT,
101-3286,396250,2022-06-30,101,X64454,,
104-2487,396255,2021-11-14,104,X56976,,
105-550,396255,2022-04-12,105,D67576,,
102-359,396287,2019-11-07,102,D69058,,
902-902,396352,2020-05-30,902,D78020,PPD,
104-1617,396352,2020-09-06,104,D99264,,
102-1017,396372,2020-12-25,102,S37553,,X
992-140,396372,2021-06-20,992,P38160,,
104-1830,396378,2020-11-09,104,X77249,,
105-112,396378,2021-03-29,105,X51603,,
101-65,396475,2019-01-28,101,P18095,PPD,
902-277,396475,2019-06-24,902,P30252,,
101-1365,396525,2020-05-13,101,S18630,EXT,
901-917,396525,2020-11-16,901,P58778,,
101-2571,396578,2021-08-23,101,S23080,,
103-493,396578,2021-11-07,103,X44336,,
901-359,396710,2019-11-01,901,X96347,,
101-3096,396716,2022-04-12,101,X60428,PPE,
102-1184,396822,2021-05-11,102,P43068,PPE,
992-256,396822,2021-10-25,992,S23516,DNL,
902-2231,396830,2022-11-28,902,X21866,DNL,
103-1179,396830,2023-04-13,103,A78932,DNL,X
992-325,396925,2022-01-16,992,A85013,,
103-885,396925,2022-07-29,103,P61794,PPD,
103-831,397295,2022-06-23,103,A84670,,
102-1877,397295,2022-11-25,102,P88825,EXT,
902-69,397362,2019-02-15,902,A62798,,
105-527,397388,2022-03-22,105,A67515,,
991-1719,397388,2022-06-14,991,X27543,PPE,
104-3018,397388,2022-10-31,104,D87852,PPE,
101-1559,397394,2020-07-10,101,P97529,EXT,
104-1969,397394,2020-12-25,104,D61200,,X
101-1973,397418,2020-11-29,101,P38746,PPE,
102-1832,397454,2022-10-27,102,A71199,PPD,
104-3140,397454,2023-02-20,104,A97731,PPD,
992-698,397454,2023-09-04,992,P93316,PPE,
904-243,397480,2021-05-07,904,A48773,PPD,A
992-280,397480,2021-11-22,992,S74306,,
902-1977,397480,2022-05-20,902,D55075,PPE,
901-716,397522,2020-07-13,901,S17642,,
105-768,397639,2022-10-22,105,P49593,DNL,
104-3101,397639,2023-01-04,104,S25928,DNL,A
904-1234,397639,2023-03-24,904,X93661,,
901-1698,397660,2022-10-06,901,A41072,,
102-1905,397660,2023-01-10,102,A83388,DNL,A
104-390,397721,2019-08-07,104,D55708,PPE,
104-1208,397743,2020-05-01,104,A64976,,
901-842,397743,2020-09-23,901,A68477,,
103-146,397743,2021-04-08,103,X85911,,
102-1799,397840,2022-10-02,102,P18854,,
102-248,397852,2019-08-24,102,X75699,EXT,
991-477,397852,2020-01-25,991,P88624,,
901-864,397888,2020-10-05,901,P83277,,
904-199,397888,2021-04-17,904,S92833,PPD,
101-2749,397903,2021-11-02,101,P26540,,
101-735,397912,2019-10-05,101,A83995,,
103-518,398061,2021-11-21,103,S91806,,
105-610,398061,2022-06-01,105,D28421,,
101-3390,398093,2022-08-14,101,P39194,,
991-1953,398093,2023-02-05,991,D19858,PPE,A
105-976,398093,2023-08-11,105,X52061,,A
104-1426,398113,2020-07-15,104,P45487,,
101-4,398243,2019-01-02,101,P10840,,A
904-747,398251,2022-03-30,904,X80088,,
902-494,398532,2019-10-27,902,X46869,EXT,
102-1502,398589,2022-01-23,102,P93561,,
105-629,398589,2022-06-28,105,S37410,DNL,
991-1922,398589,2022-12-28,991,A99182,,
901-1637,398626,2022-08-16,901,A61574,,
104-3181,398626,2023-04-24,104,X56881,,
105-981,398626,2023-09-18,105,D69558,,
102-1430,398664,2021-12-03,102,X74391,PPD,
101-1489,398671,2020-06-21,101,A28803,,
902-1215,398671,2020-10-22,902,X32598,,
104-1944,398671,2020-12-16,104,X90296,,
101-3296,398739,2022-07-06,101,S12585,EXT,
902-1371,398797,2021-01-25,902,S85675,,
103-176,398797,2021-05-02,103,P64694,PPD,A
101-870,398896,2019-11-20,101,P52943,DNL,
991-621,398896,2020-04-07,991,S63743,,
901-358,398910,2019-11-01,901,D47536,PPE,
991-569,398910,2020-03-11,991,S27929,,
101-1601,398910,2020-07-25,101,S70054,,
902-587,398922,2019-12-12,902,X45232,EXT,
991-496,398922,2020-02-05,991,D88686,,
101-1657,398922,2020-08-16,101,S37297,,
901-1725,398973,2022-10-25,901,S75445,EXT,
904-1237,398973,2023-03-29,904,P15187,,
101-373,398991,2019-06-05,101,S38837,,
991-337,398991,2019-11-20,991,X78746,PPD,
901-14,399003,2019-01-08,901,P19544,PPD,
991-60,399003,2019-05-26,991,P98420,,
902-199,399018,2019-05-07,902,P73303,,A
104-955,399018,2020-02-07,104,P75958,,
101-2283,399056,2021-04-07,101,S40324,,
101-963,399126,2019-12-24,101,D55252,DNL,X
102-567,399126,2020-03-15,102,A92508,DNL,
101-2316,399310,2021-04-18,101,P15011,,A
902-506,399329,2019-11-03,902,S67116,PPE,
101-1566,399329,2020-07-12,101,S86304,,
101-1871,399532,2020-10-28,101,P68286,,
105-109,399532,2021-03-26,105,D93603,,
101-3052,399709,2022-03-28,101,X52768,,
103-982,399709,2022-09-28,103,A35637,EXT,
991-1341,399742,2021-05-25,991,P50398,PPD,
901-242,399836,2019-07-24,901,X37217,,
991-422,399856,2020-01-01,991,D68545,,A
902-1182,399903,2020-10-05,902,S23992,DNL,
101-2938,399911,2022-02-03,101,S52239,,
101-2113,400057,2021-01-25,101,X66139,,
103-390,400057,2021-09-06,103,X10539,PPE,
101-3443,400318,2022-09-06,101,X60080,PPE,
902-785,400359,2020-04-03,902,A40133,PPE,
101-3459,400412,2022-09-15,101,A24386,,X
105-891,400412,2023-02-18,105,A88296,DNL,A
991-2037,400412,2023-10-16,991,X36147,EXT,
902-1057,400586,2020-08-09,902,S62024,PPD,
103-78,400586,2021-02-20,103,P62596,PPD,
102-445,400610,2020-01-05,102,S25027,DNL,A
104-1385,400610,2020-07-03,104,S52075,,
902-1681,400654,2021-09-23,902,X24029,EXT,
105-548,400654,2022-04-11,105,D44753,EXT,
102-731,400803,2020-07-06,102,A96656,DNL,X
104-1916,400803,2020-12-06,104,X61633,PPE,X
102-1659,400858,2022-05-23,102,D55140,PPD,
904-982,400858,2022-08-24,904,X73991,DNL,
104-410,400942,2019-08-13,104,D18272,PPE,
991-391,400942,2019-12-12,991,X60202,,
902-928,400942,2020-06-07,902,S64762,,
101-1739,400987,2020-09-12,101,D35162,,
991-1152,400987,2020-12-04,991,A19173,,
101-2526,401091,2021-08-01,101,A90768,PPE,
901-1421,401091,2022-02-10,901,D95963,,
902-1346,401202,2021-01-06,902,D57885,,
104-2209,401202,2021-06-15,104,D94357,EXT,
902-556,401257,2019-11-30,902,D95577,,
102-572,401287,2020-03-16,102,P84838,,
901-753,401287,2020-08-03,901,S98046,EXT,
904-86,401380,2021-02-16,904,D42092,EXT,A
105-268,401380,2021-08-16,105,D70748,,
991-67,401411,2019-05-31,991,D22175,,
104-785,401411,2019-12-12,104,S98945,,
901-518,401411,2020-02-28,901,P93349,DNL,
101-1846,401419,2020-10-20,101,P32461,,X
104-2069,401419,2021-03-09,104,D19423,PPD,
104-969,401553,2020-02-13,104,A20722,DNL,
902-121,401700,2019-03-25,902,P45949,PPD,
104-457,401700,2019-08-31,104,D48567,,
101-2595,401718,2021-08-31,101,P64983,,
105-217,401725,2021-07-02,105,S51864,EXT,
101-1914,401981,2020-11-08,101,A90777,DNL,
101-184,402047,2019-03-16,101,P38803,PPE,
102-221,402047,2019-08-04,102,X79608,,
902-1509,402220,2021-05-02,902,D68399,PPD,
104-2276,402220,2021-07-15,104,X14459,PPD,
104-1289,402262,2020-05-24,104,S29524,,A
902-918,402316,2020-06-03,902,A80344,,
991-1066,402316,2020-10-25,991,P12215,PPD,
101-1493,402357,2020-06-21,101,D64890,PPD,
101-2852,402418,2021-12-20,101,A87255,,
901-1581,402418,2022-06-26,901,A28891,,
901-522,402568,2020-02-29,901,D96357,,
101-1322,402568,2020-04-29,101,S77787,EXT,
104-645,402607,2019-10-30,104,A69290,,
991-515,402607,2020-02-17,991,X61732,DNL,
902-996,402607,2020-07-07,902,X53306,,
102-801,402652,2020-08-20,102,X41305,DNL,
902-1456,402652,2021-03-29,902,P90406,,
101-2789,402695,2021-11-20,101,A79604,,
105-521,402695,2022-03-20,105,X61301,,
902-1084,402735,2020-08-24,902,D33443,,
104-1785,402735,2020-10-27,104,A81957,,
902-144,402758,2019-04-09,902,A49168,,
991-69,402758,2019-06-08,991,S18918,,
101-660,402758,2019-09-10,101,A75931,,
901-656,402791,2020-05-25,901,P27769,,
991-817,402791,2020-07-01,991,X44832,,
103-996,402798,2022-10-12,103,D18118,DNL,
904-1187,402798,2023-01-28,904,P51184,,
101-180,402847,2019-03-13,101,S26638,DNL,
101-2212,403414,2021-03-09,101,P73477,,X
101-1137,403428,2020-02-27,101,X18484,DNL,
102-87,403442,2019-04-02,102,X66033,,
991-84,403442,2019-06-21,991,D95742,PPD,
104-687,403442,2019-11-09,104,P36449,DNL,X
904-857,403458,2022-06-08,904,P78365,,
101-318,403493,2019-05-11,101,S71048,DNL,
901-198,403578,2019-06-30,901,S49471,,
102-66,403598,2019-03-17,102,X81917,DNL,X
902-534,403598,2019-11-17,902,S17570,,X
104-1216,403598,2020-05-03,104,P23090,PPE,
902-622,403662,2020-01-03,902,X15254,,
991-714,403662,2020-05-16,991,A46208,,X
904-210,403807,2021-04-21,904,A73447,PPE,
901-1287,403807,2021-09-23,901,D58259,,
102-497,403874,2020-02-04,102,P18436,,
104-1236,403874,2020-05-09,104,A92968,PPE,A
104-1047,403889,2020-03-09,104,S40357,,A
902-6,404052,2019-01-07,902,S71872,DNL,
104-294,404052,2019-06-29,104,A97230,PPD,
104-105,404088,2019-03-25,104,P61654,,
101-759,404088,2019-10-14,101,X25077,,
992-222,404185,2021-09-11,992,D51737,,
904-641,404185,2022-01-17,904,A66469,,
902-1133,404209,2020-09-18,902,S78872,,X
102-1614,404289,2022-04-17,102,A81026,,
991-523,404349,2020-02-21,991,A95883,EXT,
101-1782,404349,2020-09-30,101,A12919,,A
101-1895,404370,2020-11-02,101,A97709,PPD,X
904-429,404370,2021-08-23,904,P49530,EXT,
101-305,404394,2019-05-06,101,D73478,PPE,A
904-63,404408,2021-02-04,904,D83382,,
902-1690,404423,2021-09-29,902,S24178,,
104-2509,404423,2021-11-25,104,P46161,,X
103-275,404466,2021-06-22,103,S39803,DNL,A
101-607,404556,2019-08-23,101,S50250,,
101-3310,404571,2022-07-14,101,A62050,,
902-2267,404571,2023-03-05,902,X66272,PPD,
101-3148,404583,2022-05-05,101,S13167,EXT,
103-931,404583,2022-09-01,103,D19498,,X
904-1213,404583,2023-03-02,904,X30298,PPD,
101-2924,404638,2022-01-25,101,X40728,,
992-408,404638,2022-04-23,992,A38472,,
104-930,404673,2020-01-27,104,P90471,,
